id,date,news,label,pct_change,preprocessed_text,topic_id,topic_label
nifty_3,2010-01-12, Navios Maritime Partners L.P.  Announces Stratos Desypris as Chief Financial Officer and Michael McClure as Executive,Rise,0.0084,navios maritime partners l.p. announces stratos desypris as chief financial officer and michael mcclure as executive,3,officer_appoints_chief
nifty_3,2010-01-12,"RPC, Inc. Plans to Announce Fourth Quarter and Year-End 2009 Financial Results and Host a Conference Call on January 27, 2010",Rise,0.0084,"rpc, inc. plans to announce fourth quarter and year-end 2009 financial results and host a conference call on january 27, 2010",8,2012 results_2011 results_fourth quarter
nifty_3,2010-01-12,Cyber-Ark Labs Launched to Develop Innovative Information Security Solutions to Combat Emerging Threats and Solve Compliance Challenges,Rise,0.0084,cyber-ark labs launched to develop innovative information security solutions to combat emerging threats and solve compliance challenges,0,security_cloud_cyber
nifty_3,2010-01-12,Aqua America Hires 30-Year Finance Veteran as Treasurer,Rise,0.0084,aqua america hires 30-year finance veteran as treasurer,3,officer_appoints_chief
nifty_3,2010-01-12, Century Mining Appoints New Directors,Rise,0.0084,century mining appoints new directors,3,officer_appoints_chief
nifty_3,2010-01-12,RF Micro Devices(R) Updates Investors at Needham Growth Stock Conference,Rise,0.0084,rf micro devices r updates investors at needham growth stock conference,2,analyst_technical_updates
nifty_3,2010-01-12,"'The Wall Street Transcript' Interviews EVTN Discusses Market, Revenues and Growth",Rise,0.0084,"the wall street transcript interviews evtn discusses market, revenues and growth",1,present_conference_investor
nifty_3,2010-01-12,Former Silicon Valley CEO and NSA Deputy Director William P. Crowell Joins Proximex Advisory Board,Rise,0.0084,former silicon valley ceo and nsa deputy director william p. crowell joins proximex advisory board,3,officer_appoints_chief
nifty_3,2010-01-12, Supertex Schedules Third Fiscal Quarter Earnings Release and Conference Call,Rise,0.0084,supertex schedules third fiscal quarter earnings release and conference call,11,earnings release_release_quarter earnings
nifty_3,2010-01-12,CA Receives 'Positive' Rating in Leading Analyst Firm's E-Discovery MarketScope Report,Rise,0.0084,ca receives positive rating in leading analyst firm e-discovery marketscope report,2,analyst_technical_updates
nifty_3,2010-01-12, Smart Business Technology Helps Secure Transactions and PCI Compliance With Fortinet Web Application Firewall,Rise,0.0084,smart business technology helps secure transactions and pci compliance with fortinet web application firewall,0,security_cloud_cyber
nifty_3,2010-01-12,"DuPont Fabros Technology, Inc. Announces Date of Fourth Quarter 2009 Earnings Release, Conference Call and Webcast",Rise,0.0084,"dupont fabros technology, inc. announces date of fourth quarter 2009 earnings release, conference call and webcast",11,earnings release_release_quarter earnings
nifty_3,2010-01-12,"Reframe It, Inc. Raises Multi-Million Dollar Round to Fund Company Growth and Expansion",Rise,0.0084,"reframe it, inc. raises multi-million dollar round to fund company growth and expansion",9,secures_series_funding
nifty_3,2010-01-12,"BioLeap, Inc. Secures $5M Series A Financing from Adams Capital Management and Quaker BioVentures",Rise,0.0084,"bioleap, inc. secures $5m series a financing from adams capital management and quaker bioventures",9,secures_series_funding
nifty_3,2010-01-12, GreenMan Technologies Fourth Quarter and Year End Financial Release and Conference Call Alert,Rise,0.0084,greenman technologies fourth quarter and year end financial release and conference call alert,8,2012 results_2011 results_fourth quarter
nifty_3,2010-01-12,Oberon Media Adds Pat Barry as Chief Financial Officer,Rise,0.0084,oberon media adds pat barry as chief financial officer,3,officer_appoints_chief
nifty_3,2010-01-12,EU carbon dips in investor selling drive,Rise,0.0084,eu carbon dips in investor selling drive,19,carbon_solar_climate
nifty_3,2010-01-12,"James R. McMahon Joins the Board of Digital Development Partners, Inc.",Rise,0.0084,"james r. mcmahon joins the board of digital development partners, inc.",3,officer_appoints_chief
nifty_3,2010-01-12,Banco do Brasil plans benchmark-sized bond -source,Rise,0.0084,banco do brasil plans benchmark-sized bond -source,13,brazil_petrobras_brazilian
nifty_3,2010-01-12,"HBIO President David Green to Present January 19, 2010 at Global Investor Day 2010",Rise,0.0084,"hbio president david green to present january 19, 2010 at global investor day 2010",1,present_conference_investor
nifty_3,2010-01-12,Syniverse Schedules Fourth Quarter Earnings Announcement,Rise,0.0084,syniverse schedules fourth quarter earnings announcement,11,earnings release_release_quarter earnings
nifty_3,2010-01-12,"Rurban Financial Corp. to Release Fourth Quarter 2009 Earnings January 27, 2010",Rise,0.0084,"rurban financial corp. to release fourth quarter 2009 earnings january 27, 2010",11,earnings release_release_quarter earnings
nifty_3,2010-01-12,Christman of Principal Bank Named Vice President of Federal Reserve Advisory Council,Rise,0.0084,christman of principal bank named vice president of federal reserve advisory council,3,officer_appoints_chief
nifty_3,2010-01-12,CommVault Announces Earnings Release Date,Rise,0.0084,commvault announces earnings release date,11,earnings release_release_quarter earnings
nifty_3,2010-01-12,StoredIQ Bolsters Leadership Position in Information Management and eDiscovery Market,Rise,0.0084,storediq bolsters leadership position in information management and ediscovery market,0,security_cloud_cyber
nifty_3,2010-01-12,"Brazil stocks dip on China policy,US earnings news",Rise,0.0084,"brazil stocks dip on china policy,us earnings news",13,brazil_petrobras_brazilian
nifty_3,2010-01-12,"The WhiteRock Group, Leading Provider of Executive Search Services for the Financial Services Industry, to Join with Accretive Solutions",Rise,0.0084,"the whiterock group, leading provider of executive search services for the financial services industry, to join with accretive solutions",0,security_cloud_cyber
nifty_3,2010-01-12,UPDATE 1-Banco do Brasil plans benchmark-sized bond-source,Rise,0.0084,banco do brasil plans benchmark-sized bond-source,13,brazil_petrobras_brazilian
nifty_3,2010-01-12,Agilence Certifies Industry-Leading Loss Prevention Solution with Cisco`s Video Surveillance Manager,Rise,0.0084,agilence certifies industry-leading loss prevention solution with cisco s video surveillance manager,0,security_cloud_cyber
nifty_3,2010-01-12,Research and Markets: Cubic Boron Nitride Abrasives - Global Market Trends,Rise,0.0084,cubic boron nitride abrasives - global market trends,18,global chinese_chinese_industry 2014
nifty_3,2010-01-12,Prosper Appoints Risk and Analytics Chief,Rise,0.0084,prosper appoints risk and analytics chief,3,officer_appoints_chief
nifty_3,2010-01-12,"NI Technology Updates Outlooks for Applied Micro Circuits, Broadcom, EZchip Semiconductor, Marvell Technology Group and NetLogic Microsystems",Rise,0.0084,"ni technology updates outlooks for applied micro circuits, broadcom, ezchip semiconductor, marvell technology group and netlogic microsystems",2,analyst_technical_updates
nifty_3,2010-01-12,CORRECTING and REPLACING Neoprobe to Present at OneMedPlace Finance Forum,Rise,0.0084,correcting and replacing neoprobe to present at onemedplace finance forum,1,present_conference_investor
nifty_3,2010-01-12,US gold turns slightly higher as dollar weakens,Rise,0.0084,us gold turns slightly higher as dollar weakens,15,preciousgold_gold_bullion
nifty_3,2010-01-12,"Investment Professionals, Inc. Names John Sacchetti Fixed Income Desk Director",Rise,0.0084,"investment professionals, inc. names john sacchetti fixed income desk director",3,officer_appoints_chief
nifty_3,2010-01-12,Nasdaq and Nord Pool launch new UK power market,Rise,0.0084,nasdaq and nord pool launch new uk power market,19,carbon_solar_climate
nifty_3,2010-01-12, ReputationDefender Secures $8.65 Million in Series B Funding Led by Bessemer Venture Partners and Kleiner Perkins,Rise,0.0084,reputationdefender secures $8.65 million in series b funding led by bessemer venture partners and kleiner perkins,9,secures_series_funding
nifty_3,2010-01-12,Trend Micro Rolls Out New Solution Suites for Enterprises and Medium Businesses Offering Maximum Protection With Minimum Complexity,Rise,0.0084,trend micro rolls out new solution suites for enterprises and medium businesses offering maximum protection with minimum complexity,0,security_cloud_cyber
nifty_3,2010-01-12,"Enterprise Names Hurley Senior Vice President, Crude Oil & Offshore",Rise,0.0084,"enterprise names hurley senior vice president, crude oil & offshore",3,officer_appoints_chief
nifty_3,2010-01-12,AerCap Holdings N.V. Announces Fourth Quarter 2009 Transactions,Rise,0.0084,aercap holdings n.v. announces fourth quarter 2009 transactions,8,2012 results_2011 results_fourth quarter
nifty_3,2010-01-12,SCENARIOS-Will 2010 hatch a winning US climate bill?,Rise,0.0084,scenarios-will 2010 hatch a winning us climate bill,19,carbon_solar_climate
nifty_3,2010-01-12,ASIS Foundation Releases CRISP Report on Preventing Burglary in Commercial and Institutional Settings,Rise,0.0084,asis foundation releases crisp report on preventing burglary in commercial and institutional settings,0,security_cloud_cyber
nifty_3,2010-01-12,CMAI Completes 2010 World Benzene Analysis,Rise,0.0084,cmai completes 2010 world benzene analysis,18,global chinese_chinese_industry 2014
nifty_3,2010-01-12, Worldwide Energy and Manufacturing Announces $58 Million Year-to-Date in Solar Division Contracts,Rise,0.0084,worldwide energy and manufacturing announces $58 million year-to-date in solar division contracts,19,carbon_solar_climate
nifty_3,2010-01-12, ASM International N.V. Announces Availability of Upcoming Investor Presentation Webcast,Rise,0.0084,asm international n.v. announces availability of upcoming investor presentation webcast,1,present_conference_investor
nifty_3,2010-01-12, Host Analytics Offers Webinar Series to Help Finance Professionals Navigate XBRL Fundamentals,Rise,0.0084,host analytics offers webinar series to help finance professionals navigate xbrl fundamentals,0,security_cloud_cyber
nifty_3,2010-01-12, Combatting Climate Change by Investing in Cleantech: Government of Canada Announces Cleantech Companies to Receive $58,Rise,0.0084,combatting climate change by investing in cleantech: government of canada announces cleantech companies to receive $58,19,carbon_solar_climate
nifty_3,2010-01-12," World Financial Group, Inc. Announces New President and CEO",Rise,0.0084,"world financial group, inc. announces new president and ceo",3,officer_appoints_chief
nifty_3,2010-01-12,JO Hambro recovers from FY loss with funds rebound,Rise,0.0084,jo hambro recovers from fy loss with funds rebound,14,fy_ebitda_euros
nifty_3,2010-01-12," Dixon, Perot and Champion, Inc. Enters Into Agreement With International Merchant Banking Group for Contingent Credit",Rise,0.0084,"dixon, perot and champion, inc. enters into agreement with international merchant banking group for contingent credit",6,holding company_holding_notice
nifty_3,2010-01-12,"PROS Holdings, Inc. Announces Date of Fourth-Quarter and Full Year 2009 Financial Results Release, Conference Call and Webcast",Rise,0.0084,"pros holdings, inc. announces date of fourth-quarter and full year 2009 financial results release, conference call and webcast",11,earnings release_release_quarter earnings
nifty_3,2010-01-12,RedChip Visibility Announces 2009 Year-End Performance of Small-Cap Research Index,Rise,0.0084,redchip visibility announces 2009 year-end performance of small-cap research index,1,present_conference_investor
nifty_3,2010-01-12,"UPDATE 1-Nasdaq, Nord Pool launch new UK power market",Rise,0.0084,"nasdaq, nord pool launch new uk power market",19,carbon_solar_climate
nifty_3,2010-01-12,MidSouth Bank's Cloutier Testifying Before Financial Crisis Inquiry Commission on Causes of Financial Disaster,Rise,0.0084,midsouth bank cloutier testifying before financial crisis inquiry commission on causes of financial disaster,1,present_conference_investor
nifty_3,2010-01-12,Transcend Announces Date for Fourth Quarter 2009 Earnings Release and Conference Call,Rise,0.0084,transcend announces date for fourth quarter 2009 earnings release and conference call,11,earnings release_release_quarter earnings
nifty_3,2010-01-12,iGATE Corporation to Discuss Fourth Quarter and Full Year 2009 Financial Results...,Rise,0.0084,igate corporation to discuss fourth quarter and full year 2009 financial results,8,2012 results_2011 results_fourth quarter
nifty_3,2010-01-12,Amgen sees 2009 profit near low end of its view,Rise,0.0084,amgen sees 2009 profit near low end of its view,15,preciousgold_gold_bullion
nifty_3,2010-01-12,IQPC's 4th Carbon Trading Summit to Explore Recent Regulatory Developments and Discuss Takeaways from COP 15,Rise,0.0084,iqpc 4th carbon trading summit to explore recent regulatory developments and discuss takeaways from cop 15,19,carbon_solar_climate
nifty_3,2010-01-12, Michael Martens Joins Mediware as Chief Financial Officer,Rise,0.0084,michael martens joins mediware as chief financial officer,3,officer_appoints_chief
nifty_3,2010-01-12,US gold ends 2 pct lower on China's reserve hike,Rise,0.0084,us gold ends 2 pct lower on china reserve hike,15,preciousgold_gold_bullion
nifty_3,2010-01-12, 3Tera Announces Cloud Computing Certification,Rise,0.0084,3tera announces cloud computing certification,0,security_cloud_cyber
